age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
28,2,109001,11,9,4,2,1,0,0,0,0,40,38
27,1,331046,9,13,4,9,1,0,1,0,0,45,38
49,4,343742,0,6,4,2,1,1,0,0,0,32,38
35,2,323120,7,12,4,6,1,0,1,0,0,44,38
17,2,94774,0,6,4,7,3,0,1,0,0,10,38
67,2,268781,9,13,2,0,0,0,0,0,1510,8,38
24,2,376755,15,10,4,7,4,0,1,0,0,20,38
20,2,181370,15,10,4,7,3,1,0,0,0,40,38
30,2,504725,0,6,4,11,2,0,0,0,0,18,12
27,2,72887,11,9,4,5,2,1,0,0,0,40,38
46,2,161819,11,9,5,7,4,1,1,0,0,25,38
47,2,114754,11,9,2,0,0,0,0,0,0,40,38
18,2,95917,11,9,4,7,3,0,0,0,0,25,1
57,2,77927,4,3,0,7,1,1,1,0,0,37,38
57,2,201159,7,12,6,0,2,0,1,0,0,40,38
31,2,120461,9,13,4,3,1,0,1,0,0,40,38
41,2,29591,8,11,4,2,1,0,0,0,0,42,38
39,2,234901,7,12,5,0,4,0,0,0,0,40,38
20,2,219211,15,10,4,7,3,0,0,0,0,20,38
29,2,256764,9,13,4,11,1,0,0,0,1564,40,38
61,4,140141,15,10,2,2,0,0,0,0,0,40,38
45,2,101320,11,9,0,0,4,0,1,0,0,40,38
18,2,188241,1,7,4,7,3,0,0,0,0,16,38
21,2,195919,0,6,4,5,1,1,0,0,0,40,5
21,2,256240,1,7,2,6,0,0,0,0,0,40,38
29,2,107458,9,13,4,11,1,0,0,0,0,50,38
30,1,118500,9,13,4,9,1,0,1,0,0,40,38
24,4,166371,11,9,4,2,2,0,0,0,0,40,38
20,2,105686,11,9,4,6,1,0,0,0,0,40,38
22,2,213310,15,10,4,7,3,0,1,0,0,35,38
22,1,212213,15,10,4,0,3,1,1,0,0,40,38
30,2,129227,11,9,6,0,1,0,1,0,0,40,38
59,5,163047,15,10,0,0,1,0,1,0,0,38,38
68,2,224019,15,10,0,3,1,0,0,0,0,30,38
39,4,597843,12,14,4,9,1,0,1,0,0,50,3
29,3,156815,11,9,2,7,0,0,0,0,0,40,38
54,2,21698,0,6,0,7,4,0,1,0,0,40,38
22,2,496856,15,10,2,3,5,0,1,0,0,40,38
32,5,438711,15,10,2,9,5,1,1,0,0,40,38
24,2,117583,9,13,4,3,3,0,0,0,0,48,38
23,2,145917,11,9,4,5,1,0,1,0,0,25,38
29,1,370675,12,14,4,9,1,0,1,0,0,50,38
21,2,48301,15,10,4,5,3,0,0,0,0,40,38
18,2,161245,1,7,4,7,3,0,0,0,0,8,38
18,2,268952,2,8,4,7,3,0,0,0,0,20,38
31,2,243678,15,10,4,3,1,0,1,0,0,40,38
30,2,216811,11,9,2,2,0,1,0,0,0,40,38
40,2,42703,8,11,0,2,4,0,1,0,0,40,38
41,2,197093,9,13,0,9,1,1,0,0,0,40,38
20,2,188612,15,10,4,0,3,0,1,0,0,38,26
22,2,157332,15,10,4,9,3,0,1,0,0,40,38
35,2,187329,9,13,4,9,1,0,1,0,0,40,38
54,4,154785,9,13,0,3,1,0,0,0,0,50,38
41,2,24763,11,9,0,13,4,0,0,7443,0,40,38
64,2,151364,15,10,4,0,1,0,1,0,0,40,38
38,2,190174,15,10,2,0,5,0,1,0,0,30,38
26,1,103148,11,9,4,0,1,0,1,0,0,40,38
29,2,271328,9,13,4,9,1,0,0,4650,0,40,38
29,2,137618,15,10,4,7,1,0,1,0,0,41,38
20,2,114874,15,10,4,0,3,0,0,0,0,30,38
24,2,309055,15,10,4,11,1,0,1,0,0,15,38
27,2,194243,14,15,4,9,3,0,1,0,0,40,38
25,2,235795,7,12,4,11,1,0,0,0,0,48,38
32,0,149573,7,12,4,10,1,1,0,0,0,40,38
24,2,234460,6,5,4,6,3,1,1,0,0,40,5
46,2,278200,11,9,2,7,0,0,0,0,0,40,38
19,2,311974,11,9,4,6,3,0,0,0,0,40,25
29,2,234447,15,10,0,0,1,1,1,0,0,40,38
37,2,147638,9,13,5,7,4,1,1,0,0,36,29
47,2,216414,9,13,4,3,1,0,0,0,0,40,38
32,2,103573,15,10,2,6,0,0,0,0,0,40,38
23,2,268145,9,13,4,3,1,0,1,0,0,45,38
20,2,379525,15,10,4,7,3,0,1,0,0,10,38
61,2,99784,12,14,6,9,1,0,1,0,0,40,38
51,4,85902,0,6,6,13,2,0,1,0,0,40,38
20,2,691830,11,9,4,11,3,1,1,0,0,35,38
48,2,36228,11,9,0,13,1,0,0,0,0,44,38
24,2,86745,9,13,4,0,2,1,1,0,0,16,38
21,2,342575,15,10,4,11,3,1,1,0,0,35,38
25,2,171472,8,11,4,0,1,0,1,0,0,42,38
30,5,182271,11,9,0,10,1,0,0,0,0,40,38
69,2,102874,11,9,6,0,1,0,1,0,0,24,38
22,2,403519,11,9,2,6,0,0,0,0,0,40,38
52,0,129177,11,9,0,0,1,0,1,0,0,40,38
45,4,204205,0,6,2,2,0,0,0,0,0,65,38
49,5,255928,11,9,2,12,0,0,0,0,0,40,38
71,2,187493,11,9,2,10,0,0,0,0,0,40,38
27,1,191202,11,9,4,7,3,0,0,0,0,45,38
24,2,325596,8,11,2,6,0,0,0,0,0,45,38
23,2,121650,4,3,4,5,4,0,0,0,0,30,38
28,2,113839,15,10,2,11,0,0,0,0,0,40,38
41,2,144752,15,10,2,3,0,1,0,0,0,40,38
29,4,109001,15,10,2,2,0,0,0,0,0,35,38
51,2,138514,8,11,0,12,4,1,1,0,0,48,38
19,2,93604,5,4,4,2,3,0,0,0,1602,32,38
22,2,450695,11,9,4,7,1,0,0,0,0,30,38
44,2,174283,11,9,2,2,0,0,0,0,0,40,38
25,2,73289,11,9,4,13,3,0,0,0,0,40,38
33,0,207172,11,9,4,3,1,0,1,0,0,40,38
32,2,198183,15,10,0,3,1,0,1,0,0,38,38
43,2,156771,0,6,2,0,0,0,0,0,0,40,38
18,2,104704,11,9,4,0,3,1,0,0,0,40,38
47,2,189123,1,7,2,0,0,0,0,0,1485,58,38
51,2,110458,9,13,5,9,1,0,0,0,0,40,38
31,5,78291,9,13,4,9,1,0,1,0,0,40,38
67,0,231604,11,9,4,0,1,0,0,0,0,40,38
32,2,262153,11,9,0,2,4,0,0,0,0,35,38
43,2,157473,11,9,2,5,5,0,1,0,0,48,38
21,2,214399,15,10,4,7,3,0,1,0,1721,24,38
36,2,50707,9,13,0,8,4,0,1,0,0,40,38
40,2,374137,11,9,0,0,3,0,0,0,0,40,38
60,2,178764,11,9,2,9,0,0,0,0,0,25,38
40,2,106501,11,9,2,13,0,0,0,2829,0,50,38
27,2,169748,11,9,0,5,1,0,0,0,0,40,38
32,2,131568,15,10,2,6,0,0,0,0,0,40,38
44,2,67874,15,10,0,11,4,0,0,0,625,50,38
47,2,145636,11,9,2,6,0,0,0,0,0,40,38
28,2,220692,15,10,4,0,3,1,1,0,0,40,38
45,2,350440,11,9,2,3,0,1,0,0,0,40,38
33,2,192644,11,9,5,5,4,0,0,0,0,35,32
32,2,86808,15,10,4,7,3,0,1,0,0,38,38
59,2,340591,0,6,2,5,0,0,0,3942,0,40,38
30,4,65278,7,12,4,2,3,0,0,0,0,40,38
30,2,166671,11,9,2,7,2,0,1,0,0,40,38
53,2,204584,12,14,0,11,1,0,1,0,0,40,38
43,2,69758,7,12,2,12,0,1,0,0,0,40,38
34,2,159442,11,9,4,9,1,0,1,0,0,30,38
22,2,256504,9,13,4,0,3,0,1,0,0,40,38
38,2,219757,11,9,2,13,0,0,0,0,0,40,38
29,2,217424,12,14,4,3,1,0,1,0,0,50,38
34,2,117779,15,10,0,0,4,0,1,2977,0,65,38
49,2,99179,9,13,4,9,1,0,1,0,0,40,38
28,2,199566,9,13,2,7,0,1,0,0,0,40,38
64,2,631947,0,6,2,0,0,0,0,0,0,40,38
23,2,291407,15,10,4,11,3,1,0,0,0,25,38
40,2,223548,11,9,2,0,0,0,0,0,0,40,25
31,4,150630,11,9,4,7,3,0,1,0,0,40,38
54,2,338089,12,14,5,3,1,0,0,0,0,40,38
34,4,137223,0,6,4,7,3,0,1,0,0,40,38
41,4,157686,15,10,2,3,0,0,0,0,0,40,38
33,2,292465,6,5,2,6,0,0,0,0,0,50,38
51,2,200576,15,10,0,0,1,0,1,0,0,63,38
36,2,116608,11,9,0,6,4,0,1,0,0,38,38
62,5,312286,14,15,0,9,1,0,1,0,0,35,38
65,2,173483,9,13,0,9,1,0,1,0,0,35,38
19,2,340094,15,10,4,11,3,0,1,0,0,20,38
29,2,250819,15,10,4,0,1,0,1,0,0,40,38
42,4,320744,11,9,2,11,0,0,0,3908,0,45,38
68,4,122094,11,9,2,2,0,0,0,0,0,15,38
23,2,152189,7,12,4,7,1,0,0,0,0,40,38
79,2,121318,15,10,2,0,0,0,0,0,0,20,38
42,5,200294,9,13,0,9,4,0,1,0,0,40,38
49,2,112761,11,9,0,5,1,0,1,0,0,40,38
42,4,215219,1,7,5,7,4,0,1,0,0,30,38
24,2,302195,9,13,4,11,1,0,0,0,0,45,38
34,2,144798,15,10,4,0,1,0,1,0,0,40,38
29,0,107411,15,10,3,0,3,0,1,0,0,40,38
35,2,413648,4,3,4,4,4,0,0,0,0,36,38
36,2,177285,8,11,4,9,4,1,1,0,0,38,38
42,2,256179,15,10,2,6,5,1,1,0,0,48,38
39,2,453686,9,13,0,9,1,0,0,0,0,40,38
43,0,19914,15,10,6,3,4,1,1,0,0,15,38
52,2,94988,4,3,4,5,1,0,0,0,0,50,38
24,2,119704,11,9,2,0,5,0,1,0,0,40,38
60,4,145209,11,9,2,11,0,0,0,0,0,60,38
35,2,238342,11,9,2,13,0,0,0,0,0,40,38
22,2,117747,15,10,4,2,2,1,1,0,0,40,39
37,2,193106,9,13,4,11,1,0,1,0,0,30,38
51,2,68882,3,2,6,7,4,0,1,0,0,35,31
38,2,316211,11,9,0,2,3,0,0,0,0,40,38
26,2,164938,11,9,2,11,0,0,0,0,0,40,38
26,2,128777,15,10,4,11,2,1,1,0,0,40,38
52,2,286342,11,9,0,6,1,0,1,0,0,38,38
28,2,153546,1,7,0,7,4,0,1,0,0,40,38
46,2,324550,11,9,2,2,0,0,0,0,0,40,38
21,2,43475,11,9,4,10,1,0,0,0,0,40,38
43,2,124330,15,10,0,3,1,0,1,0,0,46,38
26,4,218993,9,13,4,9,3,0,0,0,0,30,38
33,4,100580,15,10,2,7,5,0,1,0,0,10,38
43,2,177054,11,9,2,13,0,0,0,0,0,60,38
19,2,45381,15,10,4,0,3,0,1,0,0,8,38
72,1,45612,7,12,0,9,4,1,1,0,0,16,38
63,4,147140,5,4,2,4,0,0,0,0,0,60,38
40,2,119493,15,10,4,3,3,0,1,0,0,40,38
19,2,183589,15,10,4,13,3,0,0,0,0,25,38
25,5,230200,9,13,2,7,5,0,1,0,0,40,38
38,4,248694,15,10,2,2,0,0,0,0,0,36,38
41,3,73431,9,13,6,9,4,0,1,0,0,40,38
36,2,233571,15,10,0,3,1,0,1,0,0,4,38
30,4,180859,15,10,4,2,3,0,0,0,0,8,38
37,2,229647,11,9,0,6,1,0,1,0,0,42,38
21,2,228395,15,10,4,11,2,1,1,0,0,20,38
49,2,209146,11,9,2,13,0,0,0,0,0,40,38
20,2,186830,11,9,4,13,2,1,0,0,0,45,38
23,2,107882,9,13,4,12,3,0,1,0,0,50,38
72,2,53684,15,10,2,10,0,1,0,0,0,40,38
27,2,103524,11,9,4,5,4,0,0,0,0,35,38
55,2,209962,11,9,2,11,0,0,0,0,0,35,38
50,2,211654,0,6,2,2,0,0,0,0,0,40,38
31,2,178506,15,10,4,0,4,1,1,0,0,40,38
17,2,91931,1,7,4,11,3,0,1,0,0,23,38
26,2,102264,15,10,4,2,1,0,0,0,0,40,38
21,2,214716,15,10,4,0,3,0,1,0,0,10,38
34,2,35683,15,10,0,6,1,0,1,0,0,40,38
59,2,180645,11,9,0,0,1,0,1,0,0,40,38
51,2,171914,6,5,6,2,1,0,0,0,0,30,38
44,2,467799,11,9,2,2,0,0,0,0,0,40,38
28,2,114053,9,13,4,13,1,0,0,0,0,55,38
48,5,28419,9,13,0,3,4,0,0,0,0,40,38
32,1,206609,11,9,4,7,3,0,0,0,0,40,38
33,4,62932,11,9,2,2,0,0,0,0,0,40,38
29,2,125976,11,9,5,11,4,0,1,0,0,35,38
33,2,281685,8,11,5,9,1,0,0,0,0,40,38
34,2,128063,11,9,0,7,4,0,1,0,0,36,38
24,2,227594,15,10,4,11,3,0,1,0,0,20,38
43,2,54611,11,9,0,13,1,0,0,0,0,60,38
34,3,200689,9,13,0,11,4,0,1,0,0,40,38
31,2,217460,11,9,0,2,1,0,0,0,0,45,38
52,4,44728,15,10,2,11,0,0,0,0,0,55,38
20,2,170800,15,10,4,4,3,0,1,0,0,40,38
45,0,87207,11,9,2,0,5,0,1,0,0,37,38
21,2,189203,8,11,4,10,1,0,0,0,0,40,38
31,2,173858,11,9,2,6,2,1,0,0,1902,40,2
51,2,332243,9,13,0,9,1,0,0,0,0,45,38
36,2,144752,11,9,2,2,0,1,0,0,0,48,38
80,4,201092,11,9,2,7,0,0,0,0,0,30,38
38,4,187098,12,14,4,9,1,0,1,0,0,48,38
21,2,325923,15,10,4,12,3,0,0,0,0,35,38
37,2,208106,9,13,5,3,1,0,0,0,0,35,38
53,1,176059,12,14,0,9,4,0,1,0,0,50,38
46,1,274689,7,12,0,10,1,0,0,0,0,40,38
21,2,275291,15,10,4,11,3,0,0,0,0,12,38
73,4,214498,5,4,2,4,0,0,0,0,0,12,38
70,2,298470,9,13,6,11,1,0,0,0,0,30,38
25,2,322585,11,9,4,11,1,0,0,0,0,45,38
23,2,170070,2,8,4,7,1,0,1,0,0,38,38
30,3,153549,11,9,2,3,0,0,0,0,0,50,38
41,2,116103,15,10,4,3,1,0,0,0,0,50,38
29,2,180758,7,12,4,2,1,0,0,0,0,60,38
63,2,133144,11,9,2,7,0,0,0,2580,0,20,38
25,2,227465,11,9,4,2,3,0,0,0,0,40,38
45,5,110311,12,14,0,3,4,0,1,0,0,40,38
25,2,29599,15,10,2,13,0,0,0,0,0,38,38
26,5,121789,8,11,0,3,4,0,1,0,0,40,38
34,2,398988,9,13,4,11,1,0,0,0,0,40,38
35,2,38468,11,9,0,7,4,0,1,0,0,21,38
35,5,82622,15,10,2,3,0,0,0,0,0,80,38
41,2,174373,11,9,2,11,0,0,0,0,0,30,38
33,2,488720,4,3,2,5,2,0,0,0,0,40,25
20,2,436253,15,10,4,7,3,0,0,0,0,35,38
37,2,40955,9,13,4,9,1,0,0,0,0,30,38
56,2,191917,7,12,0,0,4,0,1,4101,0,40,38
48,2,115358,5,4,2,8,5,1,1,0,0,15,38
25,2,274228,11,9,4,7,1,0,0,0,0,65,38
37,2,80410,1,7,2,7,0,0,0,0,0,40,38
53,2,427320,9,13,0,7,1,1,0,3325,0,40,38
25,2,106377,15,10,4,0,3,0,0,0,0,40,38
47,2,128796,11,9,2,2,0,0,0,0,0,40,38
52,2,190762,3,2,2,6,0,0,0,0,0,40,25
41,2,171234,15,10,4,6,1,0,1,0,0,48,38
73,2,349347,5,4,2,5,0,0,0,0,0,25,38
33,2,301867,15,10,4,0,4,1,1,0,0,35,38
29,2,283227,9,13,4,9,1,0,0,0,0,40,38
42,2,186689,11,9,2,7,5,1,1,0,0,60,38
24,2,511231,11,9,4,7,3,1,0,0,0,40,38
21,2,112906,8,11,4,7,3,0,1,0,0,44,38
27,2,321456,15,10,2,10,0,0,0,0,0,40,38
28,2,249362,1,7,2,13,0,0,0,0,0,50,38
18,2,150817,1,7,4,11,3,0,1,0,0,20,38
44,2,188331,15,10,0,3,4,0,1,0,0,42,38
30,2,101562,11,9,4,0,1,0,1,0,0,40,38
23,5,309055,15,10,4,0,3,0,1,0,0,20,38
18,2,89760,2,8,4,7,3,0,1,0,0,20,38
52,2,109413,11,9,4,11,1,0,0,0,0,40,38
17,2,154337,1,7,4,7,3,0,1,0,0,13,38
53,2,291096,3,2,0,6,1,0,0,0,0,40,38
49,3,106169,15,10,0,11,1,0,1,0,0,40,38
20,2,434710,15,10,4,0,1,0,1,0,0,20,38
32,2,356689,11,9,0,0,4,0,0,3887,0,40,38
24,2,152724,11,9,4,6,4,1,0,0,0,40,38
40,2,310101,15,10,5,11,1,1,1,0,0,40,38
53,5,41021,12,14,4,9,1,0,1,0,0,46,38
21,2,121889,15,10,4,11,3,1,1,0,0,20,38
24,2,276851,11,9,0,10,3,0,1,0,1762,40,38
32,4,62272,11,9,0,3,4,0,1,0,0,40,38
31,4,23500,11,9,2,2,0,0,0,0,0,75,38
34,2,361497,1,7,2,13,0,0,0,0,0,40,38
41,4,214541,11,9,0,13,1,0,0,0,1590,40,38
42,5,436006,15,10,2,0,0,1,0,0,0,40,38
43,2,339767,15,10,2,7,5,0,1,0,0,20,8
26,5,53903,11,9,4,2,4,0,0,0,0,50,38
23,2,195411,11,9,4,0,4,1,1,0,0,40,38
45,2,246431,9,13,4,9,1,0,0,0,0,30,38
21,2,277530,11,9,4,3,3,0,1,0,0,40,38
23,2,200318,7,12,4,0,1,0,1,0,0,20,38
40,3,182629,9,13,0,3,1,0,0,0,0,40,38
46,4,56482,11,9,2,2,0,1,0,0,0,30,38
25,2,25386,8,11,4,7,4,1,1,0,0,40,38
31,2,354464,11,9,2,7,0,0,0,0,0,40,38
26,2,116991,11,9,2,2,0,0,0,0,0,40,38
52,4,72257,15,10,2,11,0,0,0,0,0,50,38
21,2,194723,15,10,4,0,2,0,1,0,0,40,25
40,2,272240,11,9,0,6,1,0,1,0,0,40,38
20,2,97212,15,10,2,11,5,0,1,0,0,30,38
33,2,166543,5,4,2,6,0,1,0,0,0,40,38
24,1,187397,15,10,4,10,4,1,0,1151,0,40,38
17,2,151799,1,7,4,7,3,0,1,0,0,20,38
70,2,210673,0,6,6,0,2,0,0,0,0,20,38
46,2,216999,9,13,4,3,1,0,0,0,0,55,38
28,2,221317,15,10,2,5,0,0,0,0,0,40,25
74,5,236012,5,4,6,5,1,0,1,0,0,20,38
29,2,119359,11,9,2,9,5,1,1,0,0,10,2
54,2,377701,11,9,2,7,0,0,0,0,0,32,25
21,2,457162,15,10,4,11,3,1,0,0,0,17,38
37,2,243409,11,9,2,2,0,0,0,0,0,40,38
42,2,334522,11,9,2,5,0,1,0,0,0,40,38
25,3,182750,9,13,4,11,1,0,0,0,0,45,38
31,2,187560,11,9,4,0,1,0,0,2174,0,40,38
47,2,184169,12,14,0,9,4,0,1,0,0,40,38
46,2,268281,9,13,4,9,1,0,1,0,0,40,38
55,4,126840,15,10,0,6,1,0,0,0,0,40,38
35,2,169638,15,10,0,11,4,0,1,0,0,36,38
23,2,365881,9,13,4,3,1,0,0,0,0,25,38
22,2,194096,9,13,4,7,3,0,1,0,0,20,38
27,3,89718,15,10,5,11,3,0,1,0,0,40,38
23,2,202373,11,9,4,11,3,1,0,0,0,20,38
45,2,174386,11,9,4,7,2,0,1,0,0,30,38
54,2,138026,11,9,2,0,5,0,1,0,0,40,38
22,2,218415,15,10,4,12,4,0,1,0,0,50,38
30,2,251411,15,10,0,0,4,0,1,0,0,40,38
21,2,205759,11,9,4,5,3,0,0,0,0,40,38
21,2,180339,8,11,4,4,1,0,1,0,1602,30,38
32,5,481096,4,3,4,6,3,0,1,0,0,10,38
56,2,179781,11,9,2,3,0,0,0,0,0,40,38
33,1,256529,11,9,5,7,3,0,1,0,0,80,38
40,2,98466,1,7,2,2,0,0,0,0,0,50,38
69,2,183791,11,9,0,0,1,0,1,0,0,25,38
20,2,148940,11,9,4,5,3,0,0,0,0,40,38
29,1,277323,11,9,4,10,4,0,0,0,0,45,38
29,2,188729,9,13,4,0,1,0,1,0,0,45,38
31,5,55849,15,10,4,2,1,0,0,0,0,40,38
33,2,162572,11,9,2,13,0,0,0,0,0,55,38
52,2,46788,9,13,0,2,4,0,0,0,0,25,38
61,1,313852,9,13,0,9,1,0,1,0,0,40,38
58,4,131991,9,13,4,4,3,0,0,0,0,72,38
31,2,109020,9,13,4,9,4,1,0,0,0,40,38
28,5,107218,9,13,4,12,3,1,0,0,0,20,38
29,2,334277,9,13,4,11,1,0,0,0,0,45,38
36,4,358373,9,13,4,9,1,1,1,0,0,30,38
27,2,76978,11,9,4,7,3,1,1,0,0,40,38
26,2,44308,9,13,4,12,1,0,0,0,0,40,38
32,2,375833,1,7,4,2,2,0,0,0,0,40,38
28,2,156300,12,14,4,3,1,1,1,0,0,45,38
29,5,240738,11,9,2,2,0,0,0,0,0,40,38
24,2,185452,9,13,4,12,1,0,1,0,0,50,38
24,2,318612,15,10,4,3,1,0,0,0,1504,40,38
52,2,260954,0,6,6,6,4,1,1,0,0,40,38
49,4,27067,8,11,4,0,1,0,1,0,0,60,38
33,2,80945,11,9,2,6,0,0,0,0,0,40,38
64,4,177825,11,9,4,7,1,0,0,1055,0,40,38
36,1,339772,11,9,5,3,1,1,0,0,0,40,38
68,2,284763,1,7,0,13,1,0,0,0,0,70,38
37,2,334291,9,13,4,3,1,0,0,0,0,50,38
47,2,323212,15,10,5,9,1,0,1,0,0,50,38
33,4,67482,8,11,0,7,4,0,1,0,0,99,38
22,2,401762,11,9,4,0,1,0,1,0,0,55,38
39,2,341741,13,1,4,7,1,0,1,0,0,12,38
47,2,219632,3,2,6,6,4,0,0,0,0,40,25
30,2,183801,11,9,2,2,0,0,0,0,0,40,38
55,2,180497,7,12,0,7,1,0,1,0,0,52,38
26,2,174921,9,13,4,11,1,0,1,0,0,40,38
31,2,120857,11,9,2,11,5,0,1,0,0,18,38
17,2,277112,1,7,4,11,3,0,0,0,0,30,38
41,2,275446,15,10,5,6,1,1,0,0,0,40,38
23,2,110677,15,10,4,7,3,0,1,0,0,15,38
55,2,209476,12,14,4,9,1,0,1,0,0,40,38
33,2,226267,5,4,4,11,1,0,0,0,0,43,25
26,5,413846,9,13,4,3,1,0,0,0,0,40,38
23,2,444554,11,9,4,5,3,0,0,0,0,50,38
23,2,287681,5,4,4,7,1,0,0,0,0,25,25
47,2,167159,11,9,2,5,0,0,0,0,0,40,38
22,2,183257,15,10,4,11,3,1,1,0,0,20,38
32,2,143604,0,6,3,7,1,1,1,0,0,37,38
23,5,35805,9,13,2,9,0,0,0,0,0,60,38
17,2,36801,0,6,4,7,3,0,1,0,0,18,38
38,2,225707,11,9,2,6,0,0,0,0,0,40,4
24,2,35603,15,10,0,7,1,1,0,0,0,40,38
24,2,202570,9,13,4,9,3,1,0,0,0,15,38
66,2,78855,11,9,4,0,1,1,1,0,0,40,38
31,2,344200,15,10,2,11,0,0,0,0,0,40,38
33,2,178107,9,13,4,2,3,0,0,0,0,20,38
22,2,115892,1,7,4,7,1,0,0,0,0,40,38
50,2,148953,11,9,2,13,0,0,0,0,0,50,38
42,4,104118,15,10,4,3,1,0,0,0,0,40,38
38,2,318610,15,10,0,0,4,1,1,0,0,40,38
27,2,29261,7,12,4,7,2,0,0,0,0,42,38
65,2,111095,11,9,2,13,0,0,0,0,0,16,38
21,2,90935,8,11,4,13,3,0,0,0,0,40,38
85,4,166027,11,9,6,11,1,0,1,0,0,50,38
73,2,145570,5,4,2,11,0,0,0,0,0,35,38
57,2,156040,4,3,5,2,1,1,0,0,0,40,38
54,2,174319,11,9,0,13,1,0,0,0,0,40,38
24,5,197731,11,9,2,13,0,0,0,0,0,49,38
32,2,209432,11,9,4,5,3,0,1,0,0,40,38
28,2,192384,15,10,2,5,0,0,0,0,0,40,38
47,2,107460,11,9,5,3,4,0,1,0,0,37,38
37,2,454915,0,6,0,2,1,0,0,0,0,40,38
56,2,131608,11,9,2,6,0,0,0,0,0,40,20
20,3,83141,15,10,4,2,3,0,0,0,0,18,38
57,2,78707,11,9,4,0,3,0,1,0,0,40,38
44,4,120837,11,9,2,3,0,0,0,0,0,66,38
27,2,129009,9,13,4,3,1,0,1,0,0,55,38
20,2,196643,15,10,4,7,3,0,0,0,0,20,38
21,2,301915,1,7,5,11,1,1,1,0,0,30,25
32,1,318647,11,9,2,10,0,0,0,0,0,36,38
22,2,122272,9,13,4,0,3,0,1,0,0,35,38
36,2,154669,9,13,4,3,3,0,0,0,0,55,38
37,2,358753,1,7,2,2,0,0,0,5013,0,40,38
23,2,103632,11,9,4,0,1,0,1,0,0,40,38
64,2,321166,9,13,0,11,1,0,1,0,0,5,38
28,2,33374,1,7,3,7,4,0,1,0,0,35,38
39,2,98941,11,9,2,2,0,0,0,0,0,40,38
22,2,203715,15,10,4,0,3,0,0,0,0,40,38
22,2,288132,15,10,4,11,3,0,1,0,0,35,38
22,2,315974,15,10,4,11,1,0,1,0,0,40,38
23,2,194723,9,13,4,0,1,0,1,0,0,40,38
37,2,319831,11,9,2,13,0,0,0,0,0,55,38
30,2,27856,11,9,2,0,5,0,1,0,0,40,38
42,2,234633,1,7,2,13,0,0,0,0,0,47,38
62,2,101375,0,6,0,6,1,0,1,0,0,40,38
25,2,75759,11,9,2,13,0,0,0,0,0,44,38
18,2,374969,0,6,4,13,1,0,0,0,0,56,38
36,2,179666,2,8,2,2,0,1,0,0,0,40,38
33,2,156602,9,13,4,11,3,0,0,3325,0,43,38
29,2,342989,11,9,4,0,3,0,1,0,0,40,38
64,2,59829,11,9,2,4,0,0,0,0,0,25,9
22,5,255575,7,12,4,9,1,0,1,0,0,15,38
42,2,93770,11,9,2,6,5,0,1,0,0,40,38
23,2,35633,11,9,2,5,0,0,0,0,0,40,38
24,2,199555,8,11,4,11,4,0,0,0,0,5,38
60,5,358893,9,13,0,9,1,0,1,0,2339,40,38
29,2,36601,9,13,4,9,1,0,1,0,0,50,38
37,2,200863,15,10,6,2,4,0,0,0,0,40,38
17,2,242871,0,6,4,11,3,0,1,594,0,12,38
48,2,198000,9,13,4,11,2,0,1,0,0,38,38
29,2,29974,11,9,2,2,0,0,0,0,0,40,38
32,1,287229,15,10,0,7,1,0,1,0,0,30,23
18,2,216540,1,7,4,2,3,0,0,0,0,40,38
39,0,432555,11,9,2,0,0,1,0,0,1628,40,38
22,2,184543,15,10,0,0,4,0,1,0,0,40,38
17,2,152619,2,8,4,7,3,0,0,0,0,20,38
31,1,219883,11,9,4,10,1,1,0,0,0,40,38
26,1,283217,15,10,4,10,3,0,0,0,0,40,38
28,2,231197,0,6,3,2,4,0,0,0,0,40,25
28,2,123147,15,10,4,12,1,0,1,4865,0,40,38
34,2,132565,2,8,2,2,0,0,0,0,0,40,38
42,2,112181,11,9,2,6,5,0,1,0,0,40,38
55,4,283635,14,15,0,9,1,0,1,0,0,35,38
21,2,280081,15,10,4,11,3,0,1,0,0,40,38
69,1,179813,0,6,2,13,0,0,0,0,0,10,38
63,4,404547,11,9,2,2,0,0,0,0,0,30,38
17,2,221403,2,8,4,7,3,1,0,0,0,18,38
34,2,111567,11,9,4,13,3,0,0,0,0,40,38
35,2,67083,11,9,2,7,0,1,0,0,0,40,2
19,2,286002,15,10,4,0,2,0,0,0,0,30,26
20,2,406641,11,9,4,0,1,0,1,0,0,30,38
20,2,203240,6,5,4,11,3,0,1,0,0,32,38
52,2,225339,11,9,6,0,4,1,1,0,0,35,38
18,2,86150,11,9,4,3,3,1,1,0,0,15,38
49,1,249289,9,13,0,9,4,1,1,0,0,40,38
43,2,199191,15,10,4,0,1,0,1,0,0,50,38
23,2,237044,11,9,4,7,3,1,0,0,0,12,38
35,1,216068,11,9,5,0,4,0,1,0,0,38,38
22,2,176178,15,10,4,7,3,0,1,0,0,25,38
35,2,340428,7,12,4,0,1,0,1,0,0,35,38
41,2,38397,11,9,0,7,1,0,1,0,0,40,38
25,2,39212,9,13,2,3,0,0,0,0,0,40,38
29,2,167737,11,9,4,13,2,0,0,0,0,50,38
49,2,171301,11,9,2,6,5,1,1,0,0,40,38
